,Date,CoVaR
648,202043,-0.027910701512308265
649,202044,-0.0182020674181155
650,202045,-0.03495011455071317
651,202046,-0.026294484356615983
652,202047,-0.028147552883031706
653,202048,-0.027848609029544166
654,202049,-0.02293161749603283
655,202050,-0.03074053128121979
656,202051,-0.025434067182537965
657,202101,-0.02379521292324123
658,202102,-0.03602662659430553
659,202103,-0.034510493133946274
660,202104,-0.02204578600684637
661,202105,-0.034223314822054964
662,202106,-0.024820593013833037
663,202107,-0.040185433340520625
664,202108,-0.032941192448073676
665,202109,-0.06050643127936151
666,202110,-0.029635076097048577
667,202111,-0.04600636364149655
668,202112,-0.029422436788477276
669,202113,-0.029131095383441993
670,202114,-0.025387609113885767
671,202115,-0.01847002788096733
672,202116,-0.02895708572743205
673,202117,-0.022031540598631882
674,202118,-0.025621356843961024
675,202119,-0.020277413849276307
676,202120,-0.02867854330098367
677,202121,-0.017545546480035187
678,202122,-0.03962048841655993
679,202123,-0.021356042933487855
680,202124,-0.015104322005046576
681,202125,-0.022956522832729614
682,202126,-0.028017504034317374
683,202127,-0.026693374514259554
684,202128,-0.022731454169523397
685,202129,-0.01798764021183428
